Date,Close,High,Low,Open,Volume,Asset
2022-03-06,2555.037353515625,2673.63720703125,2555.037353515625,2664.943603515625,8872976607,ETH-USD
2022-03-07,2497.771240234375,2639.943115234375,2455.59375,2555.297607421875,14594098731,ETH-USD
2022-03-08,2576.74755859375,2618.166015625,2489.755126953125,2497.721435546875,13922922903,ETH-USD
2022-03-09,2729.783447265625,2761.79638671875,2573.6552734375,2577.165283203125,14173665398,ETH-USD
2022-03-10,2608.048583984375,2729.116455078125,2566.193115234375,2729.116455078125,13292477213,ETH-USD
2022-03-11,2559.56298828125,2664.55859375,2534.688232421875,2608.271240234375,12382419582,ETH-USD
2022-03-12,2574.754150390625,2606.438720703125,2559.126953125,2559.66064453125,6532996574,ETH-USD
2022-03-13,2518.944580078125,2594.5498046875,2503.88525390625,2573.488037109375,8632000379,ETH-USD
2022-03-14,2590.696044921875,2604.034423828125,2505.29931640625,2518.486328125,11244398839,ETH-USD
2022-03-15,2620.149658203125,2662.32958984375,2515.765869140625,2590.6689453125,12861105614,ETH-USD
2022-03-16,2772.0556640625,2781.30712890625,2610.764404296875,2620.028564453125,17915109769,ETH-USD
2022-03-17,2814.8544921875,2826.16064453125,2751.560791015625,2771.964111328125,12685265194,ETH-USD
2022-03-18,2945.343017578125,2973.6162109375,2774.855712890625,2814.4345703125,15830879093,ETH-USD
2022-03-19,2946.257080078125,2979.987060546875,2910.80224609375,2944.7216796875,11576463120,ETH-USD
2022-03-20,2860.459228515625,2956.965576171875,2826.107421875,2946.547607421875,12684727326,ETH-USD
2022-03-21,2897.9765625,2954.556640625,2838.25048828125,2860.103271484375,15206116098,ETH-USD
2022-03-22,2973.131103515625,3040.3828125,2892.54443359375,2897.774169921875,16830539230,ETH-USD
2022-03-23,3031.067138671875,3036.752197265625,2933.306640625,2973.14501953125,16008767658,ETH-USD
2022-03-24,3108.06201171875,3118.3876953125,3012.32666015625,3031.060791015625,18070503166,ETH-USD
2022-03-25,3106.67138671875,3183.9580078125,3087.49072265625,3108.448974609375,17030503831,ETH-USD
2022-03-26,3143.178955078125,3146.825439453125,3091.825439453125,3106.4052734375,8876420740,ETH-USD
2022-03-27,3291.57763671875,3291.57763671875,3129.997802734375,3143.795654296875,13431866834,ETH-USD
2022-03-28,3336.634521484375,3424.019287109375,3279.027099609375,3292.322509765625,20620450770,ETH-USD
2022-03-29,3401.98779296875,3470.186279296875,3335.021240234375,3335.021240234375,19533323636,ETH-USD
2022-03-30,3385.157958984375,3435.2861328125,3349.237060546875,3401.526123046875,15302506131,ETH-USD
2022-03-31,3281.642822265625,3435.12841796875,3272.9345703125,3385.289306640625,17685495686,ETH-USD
2022-04-01,3449.55224609375,3467.555908203125,3223.891357421875,3282.576171875,20982988937,ETH-USD
2022-04-02,3445.059326171875,3521.28466796875,3442.000244140625,3449.78857421875,23571556215,ETH-USD
2022-04-03,3522.83349609375,3573.960205078125,3421.259765625,3444.810546875,15333808649,ETH-USD
2022-04-04,3521.2412109375,3535.148193359375,3422.0009765625,3522.364990234375,18209969743,ETH-USD
2022-04-05,3411.79248046875,3546.706787109375,3410.547607421875,3521.23974609375,16681503199,ETH-USD
2022-04-06,3171.69189453125,3411.672119140625,3171.205078125,3411.672119140625,25632563639,ETH-USD
2022-04-07,3233.274658203125,3263.474609375,3155.5810546875,3172.197265625,16745496605,ETH-USD
2022-04-08,3192.073974609375,3301.607421875,3179.142333984375,3233.2724609375,17557050669,ETH-USD
2022-04-09,3261.916259765625,3261.963134765625,3187.46923828125,3191.97607421875,9908112156,ETH-USD
2022-04-10,3211.866943359375,3303.003173828125,3211.866943359375,3261.29150390625,10427054790,ETH-USD
2022-04-11,2981.05224609375,3214.4619140625,2962.756591796875,3209.576904296875,21891804831,ETH-USD
2022-04-12,3030.37646484375,3077.45263671875,2957.872314453125,2981.420654296875,20235707410,ETH-USD
2022-04-13,3118.34423828125,3123.575439453125,3006.481689453125,3029.8779296875,16088473629,ETH-USD
2022-04-14,3019.909423828125,3139.9287109375,2988.435302734375,3117.82177734375,15821419931,ETH-USD
2022-04-15,3040.91650390625,3044.287353515625,3001.123291015625,3020.134521484375,11256651536,ETH-USD
2022-04-16,3062.310302734375,3074.886962890625,3016.421142578125,3041.123291015625,8766710365,ETH-USD
2022-04-17,2993.4033203125,3075.77587890625,2989.0439453125,3061.8818359375,10463091281,ETH-USD
2022-04-18,3057.606689453125,3062.52099609375,2893.912841796875,2993.48388671875,18629381299,ETH-USD
2022-04-19,3104.1064453125,3125.084228515625,3035.53515625,3057.5703125,14156035096,ETH-USD
2022-04-20,3077.745849609375,3157.8857421875,3045.288330078125,3103.93505859375,15547362265,ETH-USD
2022-04-21,2987.480712890625,3173.451416015625,2962.410400390625,3077.829345703125,20783591093,ETH-USD
2022-04-22,2964.835693359375,3024.8544921875,2942.358642578125,2986.938720703125,16782795477,ETH-USD
2022-04-23,2938.114013671875,2975.32275390625,2926.740234375,2964.80224609375,9116955609,ETH-USD
2022-04-24,2922.732666015625,2961.882080078125,2922.128662109375,2937.34716796875,9696829579,ETH-USD
2022-04-25,3009.3935546875,3018.41552734375,2804.507080078125,2922.990234375,22332690614,ETH-USD
2022-04-26,2808.29833984375,3026.4150390625,2786.253173828125,3008.9462890625,19052045399,ETH-USD
2022-04-27,2888.9296875,2911.87744140625,2802.2734375,2808.64599609375,17419284041,ETH-USD
2022-04-28,2936.94091796875,2973.135009765625,2861.821533203125,2888.849853515625,18443524633,ETH-USD
2022-04-29,2815.601806640625,2943.44580078125,2782.435302734375,2936.776611328125,18771041399,ETH-USD
2022-04-30,2730.186767578125,2836.82763671875,2727.40625,2815.533447265625,13520941867,ETH-USD
2022-05-01,2827.756103515625,2838.704345703125,2728.078857421875,2729.994140625,15332730152,ETH-USD
2022-05-02,2857.410400390625,2874.14599609375,2785.52294921875,2827.614013671875,18609741545,ETH-USD
2022-05-03,2783.476318359375,2859.193359375,2762.11865234375,2857.15234375,13026093219,ETH-USD
2022-05-04,2940.644775390625,2956.686767578125,2779.273681640625,2783.131103515625,18186749944,ETH-USD
2022-05-05,2749.213134765625,2948.960693359375,2704.916259765625,2940.2265625,22642925048,ETH-USD
2022-05-06,2694.979736328125,2754.837646484375,2645.335205078125,2748.931640625,21027599270,ETH-USD
2022-05-07,2636.093017578125,2696.65283203125,2599.5234375,2694.991943359375,13369276367,ETH-USD
2022-05-08,2517.4599609375,2638.83056640625,2498.43017578125,2636.121826171875,20802269935,ETH-USD
2022-05-09,2245.430419921875,2528.258056640625,2238.062744140625,2518.50830078125,36333567678,ETH-USD
2022-05-10,2343.510986328125,2450.76025390625,2206.7568359375,2242.650390625,38202099639,ETH-USD
2022-05-11,2072.108642578125,2441.079345703125,2018.8555908203125,2342.754150390625,45743399154,ETH-USD
2022-05-12,1961.7015380859375,2170.4580078125,1748.3031005859375,2072.504638671875,42463486402,ETH-USD
2022-05-13,2014.418212890625,2139.71337890625,1941.9759521484375,1960.12255859375,24816096567,ETH-USD
2022-05-14,2056.27392578125,2063.429931640625,1956.572998046875,2014.2806396484375,15457044616,ETH-USD
2022-05-15,2145.706787109375,2147.1943359375,2008.1627197265625,2056.18310546875,14846088335,ETH-USD
2022-05-16,2022.7259521484375,2145.8369140625,1988.811767578125,2145.8369140625,21459552191,ETH-USD
2022-05-17,2090.4091796875,2113.059814453125,2015.9715576171875,2022.88232421875,18509929297,ETH-USD
2022-05-18,1916.6561279296875,2102.32666015625,1916.6561279296875,2090.4599609375,17740965589,ETH-USD
2022-05-19,2018.336181640625,2028.38818359375,1907.0205078125,1916.1495361328125,18734247914,ETH-USD
2022-05-20,1961.315673828125,2054.7958984375,1926.6767578125,2018.0001220703125,15892482289,ETH-USD
2022-05-21,1974.518310546875,1985.39599609375,1944.26513671875,1961.0179443359375,8546822406,ETH-USD
2022-05-22,2043.170166015625,2047.19140625,1966.038818359375,1974.670654296875,10941123403,ETH-USD
2022-05-23,1972.181884765625,2080.33349609375,1964.3865966796875,2042.3447265625,16434529708,ETH-USD
2022-05-24,1978.9827880859375,1991.5355224609375,1920.6881103515625,1972.390869140625,13057109007,ETH-USD
2022-05-25,1944.827880859375,2014.3695068359375,1943.9385986328125,1978.677001953125,13364545730,ETH-USD
2022-05-26,1803.913330078125,1962.171142578125,1759.1995849609375,1945.0333251953125,23458681818,ETH-USD
2022-05-27,1724.9228515625,1814.656494140625,1721.2647705078125,1802.5438232421875,25470760032,ETH-USD
2022-05-28,1757.9417724609375,1757.9417724609375,1724.635986328125,1724.635986328125,23214777872,ETH-USD
2022-05-29,1812.031005859375,1818.776611328125,1765.9373779296875,1792.1844482421875,10642556101,ETH-USD
2022-05-30,1996.4412841796875,2005.2108154296875,1804.4560546875,1811.885986328125,19580808705,ETH-USD
2022-05-31,1942.3280029296875,2005.490966796875,1932.35205078125,1996.4080810546875,18363115560,ETH-USD
2022-06-01,1823.5693359375,1965.1666259765625,1776.05322265625,1942.0506591796875,21037797760,ETH-USD
2022-06-02,1834.1505126953125,1845.31396484375,1789.6641845703125,1822.412109375,17065041354,ETH-USD
2022-06-03,1775.07861328125,1840.058837890625,1746.509765625,1834.135009765625,14878001811,ETH-USD
2022-06-04,1801.6094970703125,1810.2996826171875,1751.5333251953125,1775.2208251953125,8677951273,ETH-USD
2022-06-05,1805.2049560546875,1825.859619140625,1777.13330078125,1801.8189697265625,8850385937,ETH-USD
2022-06-06,1859.2896728515625,1915.030517578125,1804.990234375,1805.635986328125,16518471852,ETH-USD
2022-06-07,1814.04833984375,1862.9149169921875,1729.41357421875,1859.333740234375,24020076750,ETH-USD
2022-06-08,1793.572265625,1830.676025390625,1770.231201171875,1814.1007080078125,18041476023,ETH-USD
2022-06-09,1789.8260498046875,1827.2930908203125,1779.8675537109375,1793.5128173828125,12013083393,ETH-USD
2022-06-10,1665.042236328125,1797.6077880859375,1663.4339599609375,1789.68994140625,18504740451,ETH-USD
2022-06-11,1529.6634521484375,1679.314208984375,1507.0389404296875,1665.2178955078125,21127089064,ETH-USD
2022-06-12,1445.216552734375,1539.705078125,1436.1839599609375,1530.189697265625,23465074882,ETH-USD
2022-06-13,1204.582763671875,1448.738037109375,1181.9482421875,1443.83544921875,45162788786,ETH-USD
2022-06-14,1211.662841796875,1252.4718017578125,1094.701904296875,1204.5552978515625,33327826525,ETH-USD
2022-06-15,1233.2064208984375,1236.6275634765625,1025.6842041015625,1211.365966796875,37539999450,ETH-USD
2022-06-16,1067.730712890625,1246.140625,1058.7845458984375,1233.603515625,18907671369,ETH-USD
2022-06-17,1086.519287109375,1112.4715576171875,1060.86767578125,1067.9876708984375,14591486540,ETH-USD
2022-06-18,993.6367797851562,1095.1668701171875,896.1090087890625,1086.3779296875,21655406608,ETH-USD
2022-06-19,1127.656494140625,1142.3408203125,943.1163330078125,993.400634765625,21795481981,ETH-USD
2022-06-20,1127.6424560546875,1159.9853515625,1066.1131591796875,1127.65625,19739691429,ETH-USD
2022-06-21,1124.8245849609375,1185.4324951171875,1112.5726318359375,1127.5118408203125,15632089439,ETH-USD
2022-06-22,1051.421875,1126.26171875,1049.7633056640625,1125.3729248046875,15010593493,ETH-USD
2022-06-23,1143.38671875,1146.4942626953125,1050.2196044921875,1051.329345703125,14657862919,ETH-USD
2022-06-24,1226.8447265625,1238.616943359375,1134.5140380859375,1143.2047119140625,16981552654,ETH-USD
2022-06-25,1243.4468994140625,1246.394287109375,1184.56201171875,1226.7247314453125,12481946184,ETH-USD
2022-06-26,1199.8316650390625,1272.1312255859375,1199.4063720703125,1242.987548828125,12096607824,ETH-USD
2022-06-27,1193.6806640625,1234.1807861328125,1179.79248046875,1199.713134765625,12492225250,ETH-USD
2022-06-28,1144.5792236328125,1229.739013671875,1141.15966796875,1193.2540283203125,14023205651,ETH-USD
2022-06-29,1098.94384765625,1152.684814453125,1092.09912109375,1144.5244140625,15386286815,ETH-USD
2022-06-30,1067.298828125,1103.6904296875,1009.0948486328125,1099.3531494140625,16350755497,ETH-USD
2022-07-01,1059.767333984375,1100.223876953125,1040.1507568359375,1068.3167724609375,17499453625,ETH-USD
2022-07-02,1066.5128173828125,1073.0526123046875,1033.962158203125,1060.1212158203125,9935603640,ETH-USD
2022-07-03,1073.7669677734375,1083.4189453125,1044.005615234375,1066.4674072265625,8557248150,ETH-USD
2022-07-04,1151.05908203125,1152.94384765625,1048.3963623046875,1073.7943115234375,13670889311,ETH-USD
2022-07-05,1134.541015625,1165.6827392578125,1086.8299560546875,1150.509765625,16195518291,ETH-USD
2022-07-06,1186.9739990234375,1193.63671875,1116.24755859375,1134.822265625,15373536703,ETH-USD
2022-07-07,1237.5933837890625,1246.8948974609375,1165.6231689453125,1186.9609375,14230795894,ETH-USD
2022-07-08,1222.5062255859375,1262.8857421875,1200.6322021484375,1237.580322265625,16315929082,ETH-USD
2022-07-09,1216.978271484375,1228.7679443359375,1209.3775634765625,1222.306884765625,8821353104,ETH-USD
2022-07-10,1168.401611328125,1216.9044189453125,1157.175537109375,1216.9044189453125,10984558039,ETH-USD
2022-07-11,1097.236572265625,1169.19384765625,1095.0028076171875,1168.1390380859375,12064180410,ETH-USD
2022-07-12,1038.191650390625,1097.2591552734375,1038.1356201171875,1097.2591552734375,12583282453,ETH-USD
2022-07-13,1113.587158203125,1113.587158203125,1019.2203369140625,1038.1866455078125,18302588147,ETH-USD
2022-07-14,1191.5262451171875,1202.953369140625,1077.40576171875,1113.5157470703125,16688640823,ETH-USD
2022-07-15,1233.129150390625,1275.7781982421875,1182.9031982421875,1191.6748046875,17411448225,ETH-USD
2022-07-16,1352.62646484375,1377.944580078125,1195.60595703125,1232.7916259765625,18364013796,ETH-USD
2022-07-17,1338.6357421875,1378.41748046875,1329.7633056640625,1353.205078125,16079711737,ETH-USD
2022-07-18,1578.7178955078125,1578.7178955078125,1338.8060302734375,1338.8060302734375,27440420623,ETH-USD
2022-07-19,1542.9752197265625,1607.0330810546875,1501.7974853515625,1578.3839111328125,27753529276,ETH-USD
2022-07-20,1520.20068359375,1612.645751953125,1500.80322265625,1542.954345703125,22942708340,ETH-USD
2022-07-21,1576.74951171875,1595.761962890625,1472.1854248046875,1520.37451171875,20009556587,ETH-USD
2022-07-22,1537.4051513671875,1641.209228515625,1523.6417236328125,1576.745361328125,18926100582,ETH-USD
2022-07-23,1549.2974853515625,1591.632568359375,1495.6781005859375,1536.4573974609375,14998811383,ETH-USD
2022-07-24,1599.4766845703125,1654.4287109375,1548.671142578125,1549.2225341796875,17217849557,ETH-USD
2022-07-25,1445.3834228515625,1605.3369140625,1445.3834228515625,1599.1572265625,20585056021,ETH-USD
2022-07-26,1441.8067626953125,1445.151123046875,1362.95166015625,1445.151123046875,18238563509,ETH-USD
2022-07-27,1636.232666015625,1636.7994384765625,1423.618896484375,1443.726806640625,23007524016,ETH-USD
2022-07-28,1725.4681396484375,1774.576416015625,1604.8909912109375,1636.23193359375,27231399966,ETH-USD
2022-07-29,1727.406982421875,1759.884033203125,1662.7911376953125,1725.6239013671875,23249531113,ETH-USD
2022-07-30,1695.969482421875,1738.016845703125,1678.1080322265625,1727.0618896484375,15576977870,ETH-USD
2022-07-31,1681.517333984375,1745.8831787109375,1672.61279296875,1695.884765625,14200735370,ETH-USD
2022-08-01,1635.19580078125,1700.1708984375,1613.416015625,1681.445556640625,16191371176,ETH-USD
2022-08-02,1632.9454345703125,1672.6297607421875,1567.85107421875,1634.6458740234375,20426082309,ETH-USD
2022-08-03,1618.87451171875,1678.0982666015625,1595.634521484375,1633.05126953125,16786218830,ETH-USD
2022-08-04,1608.205810546875,1658.5115966796875,1585.3265380859375,1618.88671875,14467440626,ETH-USD
2022-08-05,1732.254638671875,1732.254638671875,1606.4970703125,1607.52392578125,18546491876,ETH-USD
2022-08-06,1691.6580810546875,1744.326416015625,1691.6580810546875,1732.6611328125,11757911705,ETH-USD
2022-08-07,1699.350830078125,1724.7891845703125,1672.908447265625,1691.7779541015625,10252090340,ETH-USD
2022-08-08,1775.51611328125,1806.886474609375,1697.407958984375,1699.6934814453125,16841424404,ETH-USD
2022-08-09,1703.0250244140625,1786.12255859375,1675.849853515625,1776.0712890625,16368619692,ETH-USD
2022-08-10,1851.74267578125,1869.400634765625,1665.0904541015625,1702.906494140625,23512477984,ETH-USD
2022-08-11,1881.22412109375,1927.939208984375,1851.828369140625,1851.828369140625,23826986482,ETH-USD
2022-08-12,1957.2464599609375,1957.552978515625,1860.08349609375,1880.899169921875,17168141904,ETH-USD
2022-08-13,1981.3365478515625,2013.7557373046875,1948.59521484375,1957.333984375,16038975216,ETH-USD
2022-08-14,1936.802001953125,2022.79150390625,1919.0101318359375,1981.782470703125,14062754456,ETH-USD
2022-08-15,1904.2281494140625,2007.2103271484375,1881.8568115234375,1936.760498046875,20349931313,ETH-USD
2022-08-16,1878.139404296875,1910.745361328125,1862.2734375,1902.8331298828125,15637578930,ETH-USD
2022-08-17,1832.9996337890625,1951.6756591796875,1823.5322265625,1877.934326171875,20308508124,ETH-USD
2022-08-18,1847.0078125,1876.376953125,1826.957763671875,1833.715576171875,14999352229,ETH-USD
2022-08-19,1612.9873046875,1847.0953369140625,1611.3388671875,1847.0953369140625,25906358731,ETH-USD
2022-08-20,1577.0037841796875,1652.21875,1534.298828125,1612.650634765625,18334580263,ETH-USD
2022-08-21,1619.3189697265625,1640.9365234375,1569.0465087890625,1576.5435791015625,15849221752,ETH-USD
2022-08-22,1622.505859375,1622.77880859375,1535.0147705078125,1619.1668701171875,18557078599,ETH-USD
2022-08-23,1662.7698974609375,1666.676513671875,1569.4285888671875,1622.9393310546875,18322041914,ETH-USD
2022-08-24,1657.0592041015625,1686.5577392578125,1610.0992431640625,1662.6954345703125,16780932907,ETH-USD
2022-08-25,1696.45703125,1718.1832275390625,1656.8560791015625,1657.3365478515625,14818795695,ETH-USD
2022-08-26,1507.7828369140625,1698.56103515625,1498.771240234375,1696.3245849609375,26713710143,ETH-USD
2022-08-27,1491.39501953125,1517.1500244140625,1454.282958984375,1508.156982421875,18120831899,ETH-USD
2022-08-28,1430.54736328125,1505.7919921875,1430.54736328125,1491.206787109375,12823572918,ETH-USD
2022-08-29,1553.037353515625,1556.3095703125,1427.7283935546875,1430.439453125,17965837488,ETH-USD
2022-08-30,1523.8388671875,1600.461181640625,1480.831787109375,1553.18896484375,21835784470,ETH-USD
2022-08-31,1553.6849365234375,1612.35888671875,1524.2864990234375,1524.2864990234375,20591680941,ETH-USD
2022-09-01,1586.1767578125,1593.082763671875,1520.1883544921875,1553.75634765625,16434276817,ETH-USD
2022-09-02,1577.220458984375,1643.1832275390625,1551.8779296875,1586.0179443359375,17708478709,ETH-USD
2022-09-03,1556.8726806640625,1579.454345703125,1541.672119140625,1577.2137451171875,9516825994,ETH-USD
2022-09-04,1577.6416015625,1578.00927734375,1543.6988525390625,1556.8958740234375,8884144998,ETH-USD
2022-09-05,1617.1832275390625,1621.661376953125,1559.7818603515625,1577.884033203125,13060541168,ETH-USD
2022-09-06,1561.74853515625,1680.5953369140625,1561.74853515625,1617.240234375,22946059125,ETH-USD
2022-09-07,1629.9063720703125,1651.0511474609375,1500.013671875,1560.90673828125,19560363854,ETH-USD
2022-09-08,1635.34765625,1655.0640869140625,1603.0638427734375,1629.80517578125,17621046717,ETH-USD
2022-09-09,1719.08544921875,1735.809814453125,1632.8365478515625,1635.187744140625,20242323690,ETH-USD
2022-09-10,1776.2037353515625,1784.497802734375,1710.2969970703125,1718.9613037109375,13130928217,ETH-USD
2022-09-11,1761.800048828125,1782.7298583984375,1730.164794921875,1775.97607421875,12464301922,ETH-USD
2022-09-12,1713.7652587890625,1778.1634521484375,1698.29345703125,1762.0848388671875,17688391310,ETH-USD
2022-09-13,1580.7879638671875,1745.779052734375,1564.0318603515625,1713.9625244140625,23066821734,ETH-USD
2022-09-14,1634.7550048828125,1642.1572265625,1564.0318603515625,1574.858154296875,17897150206,ETH-USD
2022-09-15,1471.6934814453125,1648.9456787109375,1466.139404296875,1635.0830078125,26946275878,ETH-USD
2022-09-16,1432.44775390625,1480.564208984375,1415.581298828125,1471.9283447265625,16764804299,ETH-USD
2022-09-17,1469.74169921875,1473.0604248046875,1415.0423583984375,1432.87646484375,10798098671,ETH-USD
2022-09-18,1335.3291015625,1469.7054443359375,1331.4947509765625,1469.7054443359375,15762284723,ETH-USD
2022-09-19,1377.5413818359375,1388.272216796875,1287.4208984375,1335.270751953125,18712714223,ETH-USD
2022-09-20,1324.38818359375,1381.9656982421875,1319.201416015625,1377.6190185546875,14722317220,ETH-USD
2022-09-21,1252.6077880859375,1384.4769287109375,1229.4267578125,1324.215576171875,20643507800,ETH-USD
2022-09-22,1327.68017578125,1336.1578369140625,1240.96826171875,1251.5673828125,18461527259,ETH-USD
2022-09-23,1328.259521484375,1353.288330078125,1270.1983642578125,1327.481201171875,18771106339,ETH-USD
2022-09-24,1317.9932861328125,1346.2552490234375,1312.6402587890625,1328.24462890625,12098209717,ETH-USD
2022-09-25,1294.216796875,1333.371337890625,1275.627685546875,1317.9384765625,11802651633,ETH-USD
2022-09-26,1335.3201904296875,1335.5263671875,1282.04931640625,1294.3861083984375,16034549271,ETH-USD
2022-09-27,1330.127685546875,1396.8914794921875,1308.991455078125,1335.3370361328125,17870598937,ETH-USD
2022-09-28,1337.410888671875,1351.9644775390625,1267.8692626953125,1329.5413818359375,18994979566,ETH-USD
2022-09-29,1335.65234375,1348.107666015625,1293.193359375,1337.554443359375,13796915736,ETH-USD
2022-09-30,1327.9786376953125,1368.743408203125,1320.3831787109375,1335.646484375,14250100093,ETH-USD
2022-10-01,1311.6444091796875,1332.5164794921875,1306.1025390625,1328.1937255859375,6227961237,ETH-USD
2022-10-02,1276.093505859375,1316.330078125,1275.3360595703125,1311.75341796875,7578351650,ETH-USD
2022-10-03,1323.439208984375,1326.554443359375,1271.15087890625,1276.1634521484375,10153070907,ETH-USD
2022-10-04,1362.1265869140625,1364.970947265625,1320.07666015625,1323.2783203125,10139774963,ETH-USD
2022-10-05,1352.837158203125,1362.4517822265625,1320.8551025390625,1361.972900390625,9774451820,ETH-USD
2022-10-06,1351.70947265625,1380.4049072265625,1349.449951171875,1352.806640625,12033514861,ETH-USD
2022-10-07,1332.5169677734375,1359.328125,1321.74609375,1351.83642578125,10061619355,ETH-USD
2022-10-08,1315.50048828125,1335.954833984375,1307.072998046875,1332.371337890625,5804676208,ETH-USD
2022-10-09,1322.604248046875,1327.6688232421875,1309.3446044921875,1315.460205078125,5486230123,ETH-USD
2022-10-10,1291.337646484375,1335.6627197265625,1291.337646484375,1322.61865234375,8794491050,ETH-USD
2022-10-11,1279.57568359375,1296.27392578125,1272.7376708984375,1291.109619140625,9274845260,ETH-USD
2022-10-12,1294.9063720703125,1303.0751953125,1277.5274658203125,1279.7322998046875,8355638578,ETH-USD
2022-10-13,1288.1239013671875,1297.564208984375,1209.2781982421875,1294.9173583984375,17499038202,ETH-USD
2022-10-14,1297.422119140625,1339.7447509765625,1285.3782958984375,1288.0487060546875,13113767755,ETH-USD
2022-10-15,1274.8717041015625,1300.7459716796875,1268.468505859375,1297.305908203125,6798512624,ETH-USD
2022-10-16,1306.296630859375,1312.634521484375,1275.0054931640625,1275.0054931640625,7491625206,ETH-USD
2022-10-17,1331.713623046875,1335.6478271484375,1297.447265625,1306.3095703125,9401189650,ETH-USD
2022-10-18,1310.447021484375,1339.0859375,1291.66064453125,1331.669921875,10416747806,ETH-USD
2022-10-19,1285.7442626953125,1312.4423828125,1283.96533203125,1310.5631103515625,8350692785,ETH-USD
2022-10-20,1283.200927734375,1307.8551025390625,1275.323974609375,1285.6602783203125,9009111996,ETH-USD
2022-10-21,1299.9464111328125,1305.081298828125,1260.666748046875,1283.1881103515625,10412565245,ETH-USD
2022-10-22,1314.2991943359375,1317.10107421875,1295.9468994140625,1299.90234375,7175324564,ETH-USD
2022-10-23,1363.447021484375,1367.7607421875,1302.9088134765625,1314.24951171875,9909510925,ETH-USD
2022-10-24,1344.99853515625,1368.425537109375,1327.85400390625,1363.4918212890625,13092820173,ETH-USD
2022-10-25,1461.6654052734375,1509.9854736328125,1336.9788818359375,1344.7113037109375,25367291294,ETH-USD
2022-10-26,1566.566650390625,1584.63671875,1460.4287109375,1461.1331787109375,32705548427,ETH-USD
2022-10-27,1514.3748779296875,1574.4034423828125,1510.8167724609375,1566.8414306640625,22813499245,ETH-USD
2022-10-28,1555.4779052734375,1568.6339111328125,1493.87109375,1514.3231201171875,19974623205,ETH-USD
2022-10-29,1619.698486328125,1652.3822021484375,1549.983642578125,1555.274658203125,21618154775,ETH-USD
2022-10-30,1590.7833251953125,1637.037841796875,1579.4852294921875,1619.6978759765625,13930073427,ETH-USD
2022-10-31,1572.7144775390625,1630.452880859375,1555.9189453125,1590.4813232421875,19306919714,ETH-USD
2022-11-01,1579.70458984375,1606.605712890625,1568.0985107421875,1572.6453857421875,14507311208,ETH-USD
2022-11-02,1519.7117919921875,1613.41064453125,1507.2447509765625,1579.4979248046875,23254218281,ETH-USD
2022-11-03,1531.541748046875,1556.7596435546875,1517.1016845703125,1519.724853515625,14248351007,ETH-USD
2022-11-04,1645.0933837890625,1661.334716796875,1529.2684326171875,1531.3975830078125,20806964347,ETH-USD
2022-11-05,1627.968017578125,1660.4864501953125,1625.9642333984375,1645.156494140625,11006973190,ETH-USD
2022-11-06,1572.2347412109375,1634.1324462890625,1572.2347412109375,1627.901123046875,11632744705,ETH-USD
2022-11-07,1568.59130859375,1604.475341796875,1550.41552734375,1572.0169677734375,15279963349,ETH-USD
2022-11-08,1332.8355712890625,1574.7998046875,1259.443115234375,1568.32958984375,42048003440,ETH-USD
2022-11-09,1100.1697998046875,1335.7435302734375,1083.28564453125,1333.1224365234375,38864492427,ETH-USD
2022-11-10,1299.464599609375,1341.7911376953125,1093.12255859375,1100.107177734375,28581002122,ETH-USD
2022-11-11,1287.2210693359375,1302.2952880859375,1211.32958984375,1298.8824462890625,20920539099,ETH-USD
2022-11-12,1255.268310546875,1288.15087890625,1242.1522216796875,1287.4383544921875,10964962767,ETH-USD
2022-11-13,1221.8192138671875,1271.7125244140625,1208.52099609375,1255.4412841796875,10717455214,ETH-USD
2022-11-14,1241.604248046875,1284.2176513671875,1178.4290771484375,1221.8955078125,15028035663,ETH-USD
2022-11-15,1251.7362060546875,1283.19873046875,1238.688232421875,1241.677734375,11798011594,ETH-USD
2022-11-16,1215.6025390625,1264.486328125,1192.98779296875,1251.808837890625,11939561598,ETH-USD
2022-11-17,1200.80859375,1224.9656982421875,1189.1527099609375,1215.8486328125,9723646871,ETH-USD
2022-11-18,1212.30029296875,1226.7374267578125,1200.8021240234375,1200.8021240234375,7979913378,ETH-USD
2022-11-19,1218.4267578125,1227.8372802734375,1200.4755859375,1212.2154541015625,5978745776,ETH-USD
2022-11-20,1142.4666748046875,1224.0777587890625,1137.9332275390625,1218.436279296875,9651002684,ETH-USD
2022-11-21,1108.35302734375,1142.395751953125,1084.8572998046875,1142.395751953125,14080099208,ETH-USD
2022-11-22,1135.1734619140625,1136.442626953125,1081.13818359375,1107.89599609375,12040670755,ETH-USD
2022-11-23,1183.1995849609375,1184.997314453125,1130.0228271484375,1135.4215087890625,11242676044,ETH-USD
2022-11-24,1203.983154296875,1211.62744140625,1180.3797607421875,1183.3450927734375,9706372376,ETH-USD
2022-11-25,1198.9259033203125,1203.7994384765625,1174.8233642578125,1203.7994384765625,5483308196,ETH-USD
2022-11-26,1205.89794921875,1227.0380859375,1198.097900390625,1198.79052734375,5074160558,ETH-USD
2022-11-27,1195.126953125,1220.3494873046875,1195.0390625,1205.9052734375,4486976868,ETH-USD
2022-11-28,1170.086181640625,1198.7376708984375,1156.0625,1194.9603271484375,7275411870,ETH-USD
